"","resp_id","date","agree","age","agegroup","gender","educ","v144","citizen","v6","v8c","v601","v602","v603","v604","v19","v20","v21","v26","v27","v28","v29","v30","v502","v605","v503A","v25","v22","v45","v46","v606","v607","v48","v49A","v49B","v49C","v49F","v49H","v49Z","v49X","v49D","v49S","v49I","v49K","v49J","v49Y","v52A","v52B","v52C","v52E","v52Z","v52D","v52G","v52K","v52S","v52R","v64","v65","v66","v68","v69","v608","v104","v504","v609","v106","v107","v610","v111","v611","v506","v612","v73","v510","v511","v616","v617","v618","v115","v116","v63","v620A","v620B","v620Z","v620C","v620F","v620X","v620D","v620S","v620H","v620I","v620K","v620J","v620Y","v621","v50","v51","v622","v623","v15A","v15B","v12","v513","v134","v137","v143_code","v139","v140","v141","v147","sector","lang","data_collection_mode","resp_id_after","date_after","Agree_after","F1","F2","F3","F4","F5","F7","N1","F9","N2","F10","F49S_1","F49D_1","F49J_1","F49Y_1","F49K_1","weights_panel_1","weights_panel_2","weights_telephone_panel_1","weights_telephone_panel_2","weights_internet_panel_1","weights_internet_panel_2","educ_jews_w","educ_arabs_w","religiosity_jews_w","age_arabs_w"
"558",239384,"09/03/2021",1,46,4,2,4,5,1,2,70,2,4,2,3,2,98,1,1,3,3,1,2,4,1,1,3,99,4,4,1,5,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,10,NA,0,NA,NA,0,0,5,0,5,1,1,4,4,4,4,94,1,1,1,5,11,99,2,2,4,3,3,1,2,2,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,5,1,2,2,1,243682,"11/04/2021",1,2,94,6,1,1,8,1,4,8,2,NA,NA,NA,NA,NA,3.68939185142517,5,3.68939185142517,5,NA,NA,NA,1,NA,2
"559",239386,"09/03/2021",1,NA,5,1,3,4,1,3,66,2,4,3,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,98,2,2,1,4,2,5,2,1,1,3,2,6,3,2,0,0,0,0,6,3,4,3,5,1,1,0,0,NA,3,4,3,4,4,3,4,1,2,4,4,2,4,3,0,4,3,3,3,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1990,1,1,3,4,6,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61488366127014,NA,1.61488366127014,NA,NA,NA,1,NA,2,NA
"560",239389,"09/03/2021",1,48,4,1,9,5,1,2,61,1,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,2,2,98,2,2,1,98,1,6,5,4,3,3,5,6,5,4,4,4,3,3,6,6,5,5,7,4,4,4,4,NA,4,3,4,3,4,3,97,4,1,7,6,1,3,5,4,4,1,1,4,4,4,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1991,1,1,3,3,4,1,1,1,1,243341,"08/04/2021",1,1,1,3,3,1,7,2,2,1,3,NA,NA,NA,NA,NA,0.874247610569,0.678548574447632,0.874247610569,0.678548574447632,NA,NA,4,NA,3,NA
"561",239392,"09/03/2021",1,28,2,1,8,4,1,4,33,3,3,3,4,99,3,3,2,2,3,2,4,2,2,2,1,2,2,4,3,98,98,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,1,1,1,1,1,1,94,1,1,2,5,11,6,4,4,3,1,1,4,4,98,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,3,1,2,2,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662614226341248,NA,0.662614226341248,NA,NA,NA,NA,3,NA,1
"562",239393,"09/03/2021",1,46,4,1,5,5,1,2,61,1,3,3,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,4,3,6,5,0,7,7,3,5,5,3,1,0,4,4,3,3,0,6,6,3,5,6,3,2,2,NA,1,1,1,1,1,1,97,3,3,4,5,2,5,5,4,1,1,1,4,4,4,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,3,5,5,1,1,1,1,243347,"08/04/2021",1,1,2,2,3,1,7,1,3,2,3,NA,NA,NA,NA,NA,0.79470157623291,0.70928943157196,0.79470157623291,0.70928943157196,NA,NA,2,NA,3,NA
"563",239395,"09/03/2021",1,NA,5,1,4,4,1,2,33,4,5,2,2,2,3,2,1,4,4,3,2,1,3,4,1,2,3,2,1,1,98,7,NA,7,7,NA,2,NA,NA,NA,NA,NA,5,5,6,NA,2,NA,NA,5,2,2,2,5,3,3,3,3,3,3,2,3,4,1,98,2,98,2,2,0,2,3,2,NA,NA,NA,NA,NA,2,4,4,2,4,4,2,2,3,3,4,3,4,3,3,4,4,2,NA,NA,NA,1,NA,NA,NA,5,1,3,5,NA,2,2,2,243811,"12/04/2021",1,1,1,1,1,1,5,2,1,2,3,3,3,3,5,3,1.99599230289459,2.81581830978394,NA,NA,1.99599230289459,2.81581830978394,NA,1,NA,3
"564",239396,"09/03/2021",1,22,1,2,5,5,1,3,2,3,3,2,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,3,1,6,6,0,2,8,9,0,2,1,1,1,0,0,7,4,0,2,3,1,1,9,8,98,98,NA,4,4,4,4,4,4,6,4,4,7,6,3,7,3,4,4,3,3,4,3,4,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,1,99,6,6,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79470157623291,NA,0.79470157623291,NA,NA,NA,2,NA,3,NA
"565",239397,"09/03/2021",1,39,3,2,5,4,1,4,32,2,3,1,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,4,1,98,4,4,1,6,4,7,4,0,0,3,3,8,8,98,8,8,0,0,5,0,0,4,5,0,0,0,0,NA,1,3,4,4,4,4,4,4,4,98,3,2,2,3,1,4,3,3,1,4,4,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,5,99,6,2,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21854436397552,NA,1.21854436397552,NA,NA,NA,2,NA,2,NA
"566",239398,"09/03/2021",1,48,4,2,3,2,1,2,43,4,3,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,1,4,98,7,1,1,0,0,0,5,6,5,5,5,0,0,7,1,2,6,5,2,2,0,0,NA,3,1,3,4,4,4,7,3,3,1,3,8,1,3,0,0,3,2,3,5,4,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,1,3,4,6,2,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32984900474548,NA,1.32984900474548,NA,NA,NA,1,NA,1,NA
"567",239402,"09/03/2021",1,50,5,1,3,5,1,3,16,2,3,3,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,4,1,1,1,10,98,98,98,98,98,98,98,98,98,98,98,98,10,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,1,1,1,NA,1,1,1,98,1,0,0,3,3,1,4,4,4,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,5,1,3,4,2,2,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01502847671509,NA,3.01502847671509,NA,NA,NA,NA,1,NA,3
"568",239403,"09/03/2021",1,30,3,2,8,2,1,3,25,2,3,4,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,98,2,1,2,4,1,6,1,4,0,0,0,0,0,2,5,3,0,0,0,0,4,0,0,3,3,2,0,0,0,NA,3,3,4,4,4,4,98,1,2,1,3,94,1,4,5,4,3,1,4,4,5,4,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,3,4,2,1,1,1,1,243783,"12/04/2021",1,1,1,2,5,4,7,2,1,1,3,NA,NA,NA,NA,NA,1.10390782356262,0.877608358860016,1.10390782356262,0.877608358860016,NA,NA,4,NA,1,NA
"569",239404,"09/03/2021",1,NA,5,1,8,4,1,1,60,2,3,2,3,1,3,4,1,4,3,4,1,3,3,4,1,2,1,4,1,3,3,0,NA,8,9,NA,6,NA,NA,NA,NA,NA,10,1,0,NA,8,NA,NA,8,9,10,1,9,3,2,4,4,4,4,12,1,1,1,5,11,7,5,5,3,1,1,2,NA,NA,NA,NA,NA,4,10,6,5,4,0,10,10,10,10,8,9,0,0,0,0,10,7,NA,NA,NA,1,NA,NA,NA,2,5,4,6,NA,2,2,2,243568,"11/04/2021",1,1,12,6,5,1,7,1,4,2,2,0,3,10,4,4,0.161600008606911,0.11871924996376,NA,NA,0.161600008606911,0.11871924996376,NA,3,NA,3
"570",239405,"09/03/2021",1,29,2,2,7,2,1,2,43,2,2,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,98,2,98,2,3,1,4,4,3,8,3,0,3,0,7,7,10,4,7,0,0,0,7,0,7,7,3,0,0,0,NA,1,4,1,4,1,1,8,1,1,3,1,7,3,3,0,0,1,3,3,4,4,4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,4,5,4,1,1,1,1,243928,"20/04/2021",1,1,8,3,3,1,6,3,6,1,2,NA,NA,NA,NA,NA,0.890426933765411,0.853088438510895,0.890426933765411,0.853088438510895,NA,NA,3,NA,1,NA
"571",239407,"09/03/2021",1,53,5,2,4,4,1,2,21,1,3,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,4,1,3,1,8,6,2,2,4,8,6,6,2,2,2,1,1,8,7,9,5,5,4,2,2,0,NA,4,4,4,3,3,3,97,4,2,4,4,2,2,1,1,4,3,3,4,4,4,4,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,3,5,5,1,1,1,1,243559,"11/04/2021",1,1,99,1,4,2,4,3,6,1,3,NA,NA,NA,NA,NA,1.61488366127014,1.7661896944046,1.61488366127014,1.7661896944046,NA,NA,1,NA,2,NA
"572",239409,"09/03/2021",1,40,4,1,8,99,1,5,25,2,4,2,4,1,3,4,99,4,4,4,2,4,2,4,1,2,1,3,3,6,6,0,NA,1,7,NA,0,NA,NA,NA,NA,NA,8,9,0,NA,3,NA,NA,6,7,8,9,8,4,4,4,4,4,4,13,1,3,1,5,11,7,4,4,3,1,1,5,4,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,1,2,2,1,243426,"08/04/2021",1,1,12,5,4,1,7,1,3,2,2,NA,NA,NA,NA,NA,0.20905277132988,0.492457360029221,0.20905277132988,0.492457360029221,NA,NA,NA,3,NA,2
"573",239410,"09/03/2021",1,NA,3,1,4,1,1,5,15,2,5,2,4,98,98,4,1,4,98,98,98,4,1,4,98,1,98,98,1,6,98,98,NA,98,98,NA,98,NA,NA,NA,NA,NA,98,98,98,NA,98,NA,NA,98,98,98,98,98,4,98,98,98,98,1,12,98,98,7,98,11,98,5,5,4,2,2,1,NA,NA,NA,NA,NA,98,7,98,9,5,7,98,98,98,98,98,98,9,98,98,98,98,98,NA,NA,NA,4,NA,NA,NA,2,1,3,7,NA,2,2,2,243547,"11/04/2021",1,1,12,6,5,99,4,1,4,2,1,0,0,3,0,2,2.92409133911133,4.03092336654663,NA,NA,2.92409133911133,4.03092336654663,NA,1,NA,2
"574",239411,"09/03/2021",1,49,4,1,8,5,1,3,21,2,3,3,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,2,4,3,3,3,7,5,6,6,4,3,2,1,2,4,3,0,2,4,3,3,3,3,3,2,NA,4,3,4,1,4,4,97,1,1,4,4,2,5,4,4,4,3,1,1,4,4,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,3,6,5,1,1,1,1,243356,"08/04/2021",1,1,3,2,3,3,7,1,4,2,3,NA,NA,NA,NA,NA,0.874247610569,0.678548574447632,0.874247610569,0.678548574447632,NA,NA,4,NA,3,NA
"575",239412,"09/03/2021",1,26,2,2,5,3,1,2,15,3,3,4,2,3,98,3,98,3,4,99,1,2,99,1,1,1,4,3,1,1,1,10,NA,6,6,NA,7,NA,NA,NA,NA,NA,3,3,10,NA,5,NA,NA,98,98,4,4,4,3,3,3,3,2,2,1,1,NA,98,98,94,4,1,0,0,3,3,3,2,2,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,2,2,2,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583559691905975,NA,0.583559691905975,NA,NA,NA,NA,2,NA,1
"576",239413,"09/03/2021",1,25,2,2,8,2,1,3,36,2,3,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,4,2,1,1,10,3,0,0,0,0,4,8,7,7,7,0,98,8,5,3,7,5,0,0,0,0,NA,2,2,4,3,4,3,1,2,NA,7,11,1,2,5,5,1,1,3,4,4,4,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,1,99,4,4,1,1,1,1,243358,"08/04/2021",1,1,1,1,5,1,7,2,2,1,3,NA,NA,NA,NA,NA,1.10390782356262,0.877608358860016,1.10390782356262,0.877608358860016,NA,NA,4,NA,1,NA
"577",239442,"09/03/2021",1,52,5,1,5,2,1,2,24,2,3,2,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,3,1,1,1,10,3,2,0,2,1,1,4,7,9,9,0,0,10,4,1,5,4,0,0,0,0,NA,4,4,4,4,4,4,10,3,2,1,1,8,7,4,4,0,3,1,5,2,2,4,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,2,4,5,1,1,1,1,243362,"08/04/2021",1,1,10,6,5,1,7,2,2,2,3,NA,NA,NA,NA,NA,1.00346541404724,0.917367398738861,1.00346541404724,0.917367398738861,NA,NA,2,NA,1,NA
"578",239446,"09/03/2021",1,NA,5,1,9,3,1,4,33,2,3,1,4,1,3,3,1,4,3,3,1,2,3,98,2,2,2,3,2,98,98,1,NA,1,5,NA,1,NA,NA,NA,NA,NA,7,9,1,NA,2,NA,NA,3,5,7,9,8,4,4,4,3,4,3,13,1,98,7,98,11,98,4,4,1,1,3,4,NA,NA,NA,NA,NA,4,10,7,6,3,1,10,10,10,10,10,10,0,0,0,1,9,1,NA,NA,NA,3,NA,NA,NA,2,1,3,5,NA,2,2,2,243478,"09/04/2021",1,1,13,6,3,1,7,2,9,9,2,0,0,7,10,3,0.161600008606911,0.11871924996376,NA,NA,0.161600008606911,0.11871924996376,NA,3,NA,3
"579",239450,"09/03/2021",1,52,5,1,5,1,1,2,1,2,3,3,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,2,1,5,5,5,2,0,0,0,0,2,2,8,8,8,0,0,5,5,2,2,2,0,0,2,2,NA,4,4,4,4,3,4,97,3,3,1,1,8,1,3,1,1,1,1,4,4,5,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,1,2,3,10,3,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00346541404724,NA,1.00346541404724,NA,NA,NA,2,NA,1,NA
"580",239451,"09/03/2021",1,32,3,1,5,5,1,3,15,4,2,2,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,4,1,1,4,4,7,5,3,8,6,98,6,0,0,0,0,98,6,2,6,8,98,98,98,98,98,NA,4,4,4,4,4,4,7,1,1,1,16,2,3,3,3,1,3,3,3,2,3,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1994,1,1,2,3,3,1,1,1,1,243364,"08/04/2021",1,1,7,2,4,1,2,2,3,1,2,NA,NA,NA,NA,NA,0.79470157623291,0.70928943157196,0.79470157623291,0.70928943157196,NA,NA,2,NA,3,NA
"581",239465,"09/03/2021",1,37,3,2,2,1,1,3,70,3,3,3,2,3,98,98,1,2,2,3,98,3,1,2,3,1,3,4,1,1,2,99,NA,99,99,NA,99,NA,NA,NA,NA,NA,99,99,99,NA,99,NA,NA,99,99,99,99,99,2,3,4,4,4,4,99,1,1,98,99,99,4,3,1,4,3,3,1,2,2,2,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,4,2,2,2,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68939185142517,NA,3.68939185142517,NA,NA,NA,NA,1,NA,2
"582",239466,"09/03/2021",1,NA,3,1,4,3,1,2,28,4,2,3,2,1,3,3,1,4,3,2,1,2,3,2,2,2,2,4,1,2,2,0,NA,3,3,NA,5,NA,NA,NA,NA,NA,2,6,0,NA,4,NA,NA,1,1,0,10,2,2,1,2,2,2,3,13,3,2,6,4,2,4,2,3,1,2,1,3,NA,NA,NA,NA,NA,4,10,5,5,0,0,3,10,10,8,6,7,0,0,5,0,7,3,NA,NA,NA,1,NA,NA,NA,2,2,6,6,NA,2,2,2,243464,"09/04/2021",1,1,13,4,4,1,2,1,3,2,2,0,2,1,10,2,2.92409133911133,4.03092336654663,NA,NA,2.92409133911133,4.03092336654663,NA,1,NA,2
"583",239472,"09/03/2021",1,50,5,1,4,2,1,3,17,4,4,3,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,1,98,98,5,3,2,0,0,0,3,5,2,2,1,0,0,5,2,2,5,3,2,1,1,1,NA,4,4,4,4,3,3,7,4,3,1,4,5,5,3,3,1,1,3,3,4,3,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,1,4,6,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32984900474548,NA,1.32984900474548,NA,NA,NA,1,NA,1,NA
"584",239473,"09/03/2021",1,52,5,1,6,5,1,3,15,1,3,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,4,1,4,98,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,7,1,4,4,98,98,NA,4,3,3,4,4,4,7,2,4,98,4,2,3,4,1,4,1,1,4,3,4,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,5,6,7,1,1,1,1,243546,"11/04/2021",1,1,2,1,3,1,7,1,3,1,3,NA,NA,NA,NA,NA,0.705179989337921,0.659590303897858,0.705179989337921,0.659590303897858,NA,NA,3,NA,3,NA
"585",239476,"09/03/2021",1,29,2,2,5,5,1,3,23,4,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,98,2,1,2,4,1,3,2,6,2,2,3,1,3,4,5,4,1,1,0,0,4,4,6,5,4,2,1,1,1,NA,3,2,4,3,4,4,3,2,2,2,4,2,5,3,3,1,3,1,3,4,4,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,2,5,5,2,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79470157623291,NA,0.79470157623291,NA,NA,NA,2,NA,3,NA
"586",239482,"09/03/2021",1,48,4,2,8,3,1,5,15,2,3,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,3,1,6,1,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,NA,4,3,3,4,4,4,98,3,3,1,4,2,5,4,3,4,2,1,2,4,4,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,4,5,5,1,1,1,1,243367,"08/04/2021",1,1,5,2,4,1,7,2,4,2,2,NA,NA,NA,NA,NA,1.34051513671875,1.11166620254517,1.34051513671875,1.11166620254517,NA,NA,4,NA,2,NA
"587",239516,"09/03/2021",1,51,5,1,6,3,1,1,15,1,99,4,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,4,1,1,1,7,0,0,0,0,6,7,7,7,6,4,0,0,7,2,4,5,5,0,0,0,0,NA,4,4,4,4,4,4,97,4,1,98,2,5,4,4,5,4,1,1,4,2,3,2,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1979,1,1,99,3,4,1,1,1,1,243381,"08/04/2021",1,3,96,6,4,3,5,1,2,8,3,NA,NA,NA,NA,NA,1.08127760887146,1.08060693740845,1.08127760887146,1.08060693740845,NA,NA,3,NA,2,NA
"588",239556,"09/03/2021",1,NA,1,2,5,4,1,3,50,4,3,2,3,2,3,4,1,2,3,2,2,2,4,3,2,2,3,3,1,3,3,0,NA,3,5,NA,5,NA,NA,NA,NA,NA,7,6,0,NA,5,NA,NA,5,5,5,5,5,4,3,4,4,4,4,12,2,3,7,98,11,6,3,3,4,1,3,2,NA,NA,NA,NA,NA,1,10,10,7,7,3,10,10,9,10,5,10,0,5,1,3,10,5,NA,NA,NA,2,NA,NA,NA,2,5,14,8,NA,2,2,2,243858,"17/04/2021",1,1,12,1,4,3,4,3,3,9,2,0,2,8,6,2,0.846065819263458,1.26668667793274,NA,NA,0.846065819263458,1.26668667793274,NA,2,NA,1
"589",239594,"10/03/2021",1,NA,2,1,8,5,1,3,15,2,3,3,4,1,98,4,1,4,3,3,1,4,4,3,1,2,3,3,1,6,6,0,NA,0,0,NA,5,NA,NA,NA,NA,NA,5,1,0,NA,5,NA,NA,5,0,5,0,5,2,1,4,4,4,4,12,4,4,1,4,11,7,5,4,4,1,3,3,NA,NA,NA,NA,NA,4,10,5,5,5,4,9,10,10,10,10,10,2,5,0,2,10,2,NA,NA,NA,3,NA,NA,NA,5,1,4,4,NA,2,2,2,244055,"25/04/2021",1,1,12,6,4,3,2,1,4,1,2,0,0,5,3,0,1.13581120967865,1.41522479057312,NA,NA,1.13581120967865,1.41522479057312,NA,3,NA,1
"590",239601,"10/03/2021",1,37,3,2,9,5,1,3,33,2,4,2,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,4,1,6,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NA,4,4,3,3,3,4,97,1,3,1,98,2,5,1,1,4,3,3,1,3,5,98,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,1,1,3,2,1,1,1,1,243704,"11/04/2021",1,1,3,2,2,2,7,3,6,2,1,NA,NA,NA,NA,NA,0.874247610569,0.678548574447632,0.874247610569,0.678548574447632,NA,NA,4,NA,3,NA
"591",239603,"10/03/2021",1,42,4,1,8,5,1,3,66,2,3,2,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,3,1,1,98,2,6,2,0,7,5,5,4,0,0,0,0,0,5,5,4,4,5,2,0,0,0,NA,3,4,4,4,3,3,98,3,4,98,4,2,5,4,0,4,1,3,5,4,5,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,5,6,5,1,1,1,1,243767,"12/04/2021",1,1,2,1,3,4,2,2,3,2,2,NA,NA,NA,NA,NA,0.874247610569,0.678548574447632,0.874247610569,0.678548574447632,NA,NA,4,NA,3,NA
"592",239606,"10/03/2021",1,36,3,2,5,3,1,5,15,4,4,2,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,2,2,98,3,4,1,1,1,7,0,98,98,98,98,98,98,98,98,98,98,98,5,3,0,0,0,0,2,0,0,NA,4,3,4,4,4,4,98,3,3,1,98,1,3,4,4,1,3,3,1,4,98,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,3,3,5,2,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21854436397552,NA,1.21854436397552,NA,NA,NA,2,NA,2,NA
"593",239611,"10/03/2021",1,58,5,1,9,4,1,2,65,2,4,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,3,1,2,2,5,7,6,4,6,5,8,5,5,6,4,4,1,5,7,6,6,9,4,3,3,0,NA,2,3,3,4,3,4,4,4,4,5,4,2,4,3,2,4,1,3,3,4,5,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,3,5,5,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34051513671875,NA,1.34051513671875,NA,NA,NA,4,NA,2,NA
"594",239616,"10/03/2021",1,22,1,2,6,5,1,3,19,4,4,1,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,2,1,3,3,4,4,2,1,8,10,5,0,0,0,0,2,98,4,6,10,3,5,2,4,1,1,NA,4,4,4,4,4,4,3,4,3,7,4,2,4,3,4,1,2,2,2,4,4,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,1,3,4,5,1,1,1,1,243564,"11/04/2021",1,1,3,2,4,2,2,1,3,8,2,NA,NA,NA,NA,NA,0.705179989337921,0.659590303897858,0.705179989337921,0.659590303897858,NA,NA,3,NA,3,NA
